Timestamps,TANK_LEVEL,J421_LEVEL,J332_LEVEL,J156_LEVEL,J39_LEVEL,J269_LEVEL,J273_LEVEL,J280_LEVEL,J285_LEVEL,PUMP1_FLOW,PUMP1_STATUS,PUMP2_FLOW,PUMP2_STATUS,Attack#01,Attack#02
2025-07-18 13:02:17.963402,6.500021366234549,78.74507597446234,71.26600075408726,61.97940174235757,69.60236857644409,62.14172363465789,62.142769224747624,2.995543941612567,2.9947585688689884,0.03823593162900494,1,0.0382406858506284,1,0,0
2025-07-18 13:02:20.513548,6.500021366234549,78.74507597446235,71.26600075408726,61.97940174235757,69.60236857644409,62.14172363465789,62.142769224747624,2.995543941612567,2.9947585688689884,0.038235931629004925,1,0.03824068585062839,1,0,0
2025-07-18 13:02:22.488806,6.500021366234549,78.74507597446235,71.26600075408726,61.97940174235757,69.60236857644409,62.14172363465789,62.142769224747624,2.995543941612567,2.9947585688689884,0.03823593162900493,1,0.03824068585062839,1,0,0
2025-07-18 13:02:26.428272,6.500021366234549,78.36359488367228,70.87003413785419,61.68526309504236,69.20839270973099,61.84767120724594,61.84875562120875,2.9953784690621177,2.994563935098668,0.038996183629255964,1,0.03900107985096087,1,0,0
2025-07-18 13:02:28.947673,6.500021366234549,78.36359488367228,70.87003413785419,61.68526309504236,69.20839270973099,61.84767120724594,61.84875562120875,2.9953784690621177,2.994563935098668,0.038996183629255964,1,0.039001079850960865,1,0,0
2025-07-18 13:02:32.584682,6.500021366234549,78.36359488367228,70.87003413785419,61.68526309504236,69.20839270973099,61.84767120724594,61.84875562120875,2.9953784690621177,2.994563935098668,0.038996183629255964,1,0.03900107985096088,1,0,0
2025-07-18 13:02:34.934591,6.500021366234549,78.36359488367228,70.87003413785419,61.68526309504236,69.20839270973099,61.84767120724594,61.84875562120875,2.9953784690621177,2.994563935098668,0.03899618362925596,1,0.03900107985096088,1,0,0
2025-07-18 13:02:38.043149,6.500021366234549,77.39767810503194,69.8671440647791,60.938448103929545,68.20813532446252,61.101078836159004,61.10226349310939,2.9949512181732985,2.9940613901729023,0.04090320453205312,1,0.04090846297725375,1,0,0
2025-07-18 13:02:47.023001,6.500021366234549,77.39767810503194,69.8671440647791,60.938448103929545,68.20813532446252,61.101078836159004,61.10226349310939,2.9949512181732985,2.9940613901729023,0.040903204532053115,1,0.04090846297725375,1,0,0
2025-07-18 13:02:48.758936,6.500021366234549,77.39767810503194,69.8671440647791,60.938448103929545,68.20813532446252,61.101078836159004,61.10226349310939,2.9949512181732985,2.9940613901729023,0.04090320453205311,1,0.04090846297725375,1,0,0
2025-07-18 13:02:50.313561,6.500021366234549,77.39767810503194,69.8671440647791,60.93844810392953,68.20813532446252,61.10107883615899,61.102263493109376,2.9949512181732985,2.9940613901729023,0.04090320453205312,1,0.04090846297725375,1,0,0
2025-07-18 13:02:52.216766,6.500021366234549,77.40177203323898,69.87106541815865,60.94167123861588,68.21228353508525,61.1043009988372,61.105485218105684,2.994953083645825,2.9940635843948655,0.04089504312436227,1,0.04090030000120349,1,0,0
2025-07-18 13:02:55.370134,6.500021366234549,77.401772033239,69.87106541815865,60.94167123861588,68.21228353508525,61.1043009988372,61.105485218105684,2.994953083645825,2.9940635843948655,0.04089504312436227,1,0.04090030000120348,1,0,0
2025-07-18 13:02:57.993915,6.500021366234549,77.401772033239,69.87106541815865,60.94167123861588,68.21228353508525,61.1043009988372,61.105485218105684,2.994953083645825,2.9940635843948655,0.040895043124362256,1,0.04090030000120348,1,0,0
2025-07-18 13:03:01.795609,6.500021366234549,77.40177203323898,69.87106541815865,60.94167123861588,68.21228353508525,61.1043009988372,61.105485218105684,2.994953083645825,2.9940635843948655,0.04089504312436227,1,0.04090030000120349,1,0,0
2025-07-18 13:03:04.517098,6.500021366234549,79.79076363103289,72.34948871254537,62.79347323983494,70.68336908148044,62.955560966769994,62.95650111435259,2.995993349533528,2.9952871763629147,0.03610284997031627,1,0.036107213245328534,1,0,0
2025-07-18 13:03:08.167812,6.500021366234549,79.79076363103289,72.34948871254537,62.79347323983494,70.68336908148044,62.955560966769994,62.95650111435259,2.995993349533528,2.9952871763629147,0.03610284997031628,1,0.03610721324532853,1,0,0
2025-07-18 13:03:10.343312,6.500021366234549,79.79076363103289,72.34948871254537,62.79347323983494,70.68336908148044,62.955560966769994,62.95650111435259,2.995993349533528,2.9952871763629147,0.03610284997031628,1,0.03610721324532853,1,0,0
2025-07-18 13:03:12.086695,6.500021366234549,79.79076363103289,72.34948871254537,62.79347323983494,70.68336908148046,62.955560966769994,62.95650111435259,2.995993349533528,2.9952871763629147,0.03610284997031628,1,0.03610721324532852,1,0,0
2025-07-18 13:03:15.653554,6.500021366234549,82.68796885069861,75.35082238682767,65.07681510038628,73.67500360769378,65.2382836629434,65.23894500305303,2.997181640492691,2.996684884590678,0.02985665480074308,1,0.02985993945139756,1,0,0
2025-07-18 13:03:17.035260,6.500021366234549,82.68796885069861,75.35082238682767,65.07681510038628,73.67500360769378,65.2382836629434,65.23894500305303,2.997181640492691,2.996684884590678,0.029856654800743086,1,0.029859939451397553,1,0,0
2025-07-18 13:03:18.424431,6.500021366234549,82.68796885069861,75.35082238682767,65.07681510038628,73.67500360769378,65.2382836629434,65.23894500305303,2.997181640492691,2.996684884590678,0.029856654800743086,1,0.029859939451397557,1,0,0
2025-07-18 13:03:21.094901,6.500021366234549,82.68796885069861,75.35082238682767,65.07681510038628,73.67500360769378,65.2382836629434,65.23894500305303,2.997181640492691,2.996684884590678,0.029856654800743086,1,0.029859939451397557,1,0,0
2025-07-18 13:03:25.936193,6.500021366234549,81.19623360377993,73.80759755689965,63.8951596545195,72.1357923507019,64.05694141126172,64.05774378226333,2.9965805636233753,2.9959778768051066,0.03314184631942816,1,0.03314568566678332,1,0,0
2025-07-18 13:03:29.984041,6.500021366234549,81.19623360377993,73.80759755689962,63.8951596545195,72.13579235070188,64.05694141126172,64.05774378226333,2.9965805636233753,2.9959778768051066,0.03314184631942817,1,0.03314568566678332,1,0,0
2025-07-18 13:03:36.140286,6.500021366234549,81.19623360377993,73.80759755689965,63.8951596545195,72.1357923507019,64.05694141126172,64.05774378226333,2.9965805636233753,2.9959778768051066,0.03314184631942817,1,0.03314568566678332,1,0,0
2025-07-18 13:03:42.801637,6.500021366234549,81.19623360377993,73.80759755689965,63.8951596545195,72.1357923507019,64.05694141126172,64.05774378226333,2.9965805636233753,2.9959778768051066,0.03314184631942816,1,0.03314568566678332,1,0,0
2025-07-18 13:03:44.563908,6.500021366234549,82.72643995433363,75.39162103356449,65.1072210925829,73.71494402653599,65.2686818127576,65.26933962143332,2.997196691435626,2.9967025880620994,0.029770452119158002,1,0.029773722603981218,1,0,0
2025-07-18 13:03:48.967985,6.500021366234549,82.72643995433363,75.39162103356449,65.1072210925829,73.71494402653599,65.2686818127576,65.26933962143332,2.997196691435626,2.9967025880620994,0.029770452119158006,1,0.02977372260398121,1,0,0
2025-07-18 13:03:51.662705,6.500021366234549,82.72643995433363,75.39162103356449,65.1072210925829,73.71494402653599,65.2686818127576,65.26933962143332,2.997196691435626,2.9967025880620994,0.029770452119158002,1,0.029773722603981225,1,0,0
2025-07-18 13:03:54.219880,6.500021366234549,82.72643995433363,75.39162103356449,65.1072210925829,73.71494402653599,65.2686818127576,65.26933962143332,2.997196691435626,2.9967025880620994,0.029770452119158016,1,0.02977372260398121,1,0,0
2025-07-18 13:03:55.923015,6.500021366234549,84.49453187619633,77.21883702841183,66.52634738673595,75.53714132405958,66.68745508974422,66.68795393317016,2.9978741935015307,2.997499492201257,0.025639406468312646,1,0.025642022447825638,1,0,0
2025-07-18 13:03:58.170040,6.500021366234549,84.49453187619633,77.21883702841183,66.52634738673595,75.53714132405958,66.68745508974422,66.68795393317016,2.9978741935015307,2.997499492201257,0.025639406468312628,1,0.025642022447825655,1,0,0
2025-07-18 13:04:00.760367,6.500021366234549,84.49453187619635,77.21883702841183,66.52634738673596,75.53714132405958,66.68745508974423,66.68795393317018,2.9978741935015307,2.997499492201257,0.025639406468312635,1,0.025642022447825645,1,0,0
2025-07-18 13:04:02.736370,6.500021366234549,84.49453187619633,77.21883702841183,66.52634738673595,75.53714132405958,66.68745508974422,66.68795393317016,2.9978741935015307,2.997499492201257,0.025639406468312628,1,0.025642022447825652,1,0,0
2025-07-18 13:04:05.041724,6.500021366234549,81.84139688260714,74.47568577634962,64.40462076845567,72.8018531606595,64.5662655173682,64.56700619412867,2.9968435068816817,2.9962871597237353,0.03174042039789156,1,0.03174401961922492,1,0,0
2025-07-18 13:04:08.110039,6.500021366234549,81.84139688260714,74.47568577634962,64.40462076845567,72.8018531606595,64.5662655173682,64.56700619412867,2.9968435068816817,2.9962871597237353,0.03174042039789156,1,0.03174401961922491,1,0,0
2025-07-18 13:04:12.260005,6.500021366234549,81.84139688260714,74.47568577634962,64.40462076845567,72.8018531606595,64.5662655173682,64.56700619412867,2.9968435068816817,2.9962871597237353,0.03174042039789157,1,0.03174401961922492,1,0,0
2025-07-18 13:04:14.435821,6.500021366234549,81.84139688260714,74.47568577634962,64.40462076845567,72.8018531606595,64.5662655173682,64.56700619412867,2.9968435068816817,2.9962871597237353,0.03174042039789156,1,0.03174401961922493,1,0,0
2025-07-18 13:04:15.873855,6.500021366234549,81.57566749120645,74.20000467390474,64.19501224389836,72.52758807243777,64.35671300739945,64.35747890740559,2.9967360046046565,2.9961607118058993,0.032319637297267646,1,0.03232333514106027,1,0,0
2025-07-18 13:04:18.103595,6.500021366234549,81.57566749120645,74.20000467390474,64.19501224389836,72.52758807243774,64.35671300739945,64.35747890740559,2.9967360046046565,2.9961607118058993,0.032319637297267646,1,0.032323335141060276,1,0,0
2025-07-18 13:04:24.939559,6.500021366234549,81.57566749120643,74.20000467390474,64.19501224389836,72.52758807243774,64.35671300739945,64.35747890740559,2.9967360046046565,2.9961607118058993,0.03231963729726764,1,0.032323335141060276,1,0,0
2025-07-18 13:04:26.859328,6.500021366234549,81.57566749120643,74.20000467390474,64.19501224389836,72.52758807243774,64.35671300739945,64.35747890740559,2.9967360046046565,2.9961607118058993,0.03231963729726764,1,0.032323335141060276,1,0,0
2025-07-18 13:04:30.231513,6.500021366234549,81.92715943753394,74.5648944303451,64.47241551053548,72.8904792442031,64.63404225004874,64.63477481720624,2.996878070213853,2.9963278143283816,0.03155227324538063,1,0.03155584062158034,1,0,0
2025-07-18 13:04:32.358886,6.500021366234549,81.92715943753393,74.5648944303451,64.47241551053548,72.8904792442031,64.63404225004874,64.63477481720624,2.996878070213853,2.9963278143283816,0.031552273245380624,1,0.03155584062158036,1,0,0
2025-07-18 13:04:37.564337,6.500021366234549,81.92715943753394,74.5648944303451,64.47241551053548,72.8904792442031,64.63404225004874,64.63477481720624,2.996878070213853,2.9963278143283816,0.031552273245380624,1,0.03155584062158034,1,0,0
2025-07-18 13:04:43.747432,6.500021366234549,81.92715943753394,74.5648944303451,64.47241551053548,72.8904792442031,64.63404225004874,64.63477481720624,2.996878070213853,2.9963278143283816,0.03155227324538062,1,0.03155584062158034,1,0,0
2025-07-18 13:04:46.285102,6.500021366234549,81.82015827327056,74.45309431021298,64.38781669612071,72.77970863320738,64.5494659171462,64.55020860769102,2.9968349240778736,2.9962770643294405,0.03178699417700477,1,0.031790601295712984,1,0,0
2025-07-18 13:04:48.703402,6.500021366234549,81.82015827327056,74.453094310213,64.38781669612071,72.77970863320738,64.5494659171462,64.55020860769102,2.9968349240778736,2.9962770643294405,0.03178699417700477,1,0.03179060129571297,1,0,0
2025-07-18 13:04:51.629199,6.500021366234549,81.82015827327056,74.45309431021298,64.38781669612071,72.77970863320738,64.5494659171462,64.55020860769102,2.9968349240778736,2.9962770643294405,0.03178699417700477,1,0.03179060129571298,1,0,0
2025-07-18 13:04:56.189222,6.500021366234549,81.82015827327056,74.453094310213,64.38781669612072,72.77970863320738,64.54946591714621,64.55020860769103,2.9968349240778736,2.9962770643294405,0.031786994177004764,1,0.03179060129571298,1,0,0
2025-07-18 13:04:58.365782,6.500021366234549,80.54515626302297,73.13280891927838,63.383107291294806,71.46311753608214,63.54502964890203,63.54589533180055,2.9963107243867597,2.9956604828965325,0.034529368426368265,1,0.03453345052233349,1,0,0
2025-07-18 13:05:02.041743,6.500021366234549,80.54515626302297,73.13280891927838,63.383107291294806,71.46311753608214,63.54502964890203,63.54589533180055,2.9963107243867597,2.9956604828965325,0.03452936842636827,1,0.034533450522333496,1,0,0
2025-07-18 13:05:08.547815,6.500021366234549,80.54515626302297,73.13280891927838,63.383107291294806,71.46311753608214,63.54502964890203,63.54589533180055,2.9963107243867597,2.9956604828965325,0.034529368426368265,1,0.0345334505223335,1,0,0
2025-07-18 13:05:12.679181,6.500021366234549,80.54515626302297,73.13280891927838,63.383107291294806,71.46311753608214,63.54502964890203,63.54589533180055,2.9963107243867597,2.9956604828965325,0.03452936842636828,1,0.03453345052233349,1,0,0
2025-07-18 13:05:16.307473,6.500021366234549,84.14608784975272,76.85824813523743,66.24506176247588,75.17802921274588,66.40623734158889,66.40676675013466,2.997743927548086,2.9973462681241685,0.026476186233064487,1,0.026478930855305005,1,0,0
2025-07-18 13:05:19.579504,6.500021366234549,84.14608784975272,76.85824813523743,66.24506176247588,75.17802921274588,66.40623734158889,66.40676675013466,2.997743927548086,2.9973462681241685,0.02647618623306449,1,0.02647893085530501,1,0,0
2025-07-18 13:05:21.993122,6.500021366234549,84.14608784975272,76.85824813523743,66.24506176247588,75.17802921274588,66.40623734158889,66.40676675013466,2.997743927548086,2.9973462681241685,0.0264761862330645,1,0.026478930855305,1,0,0
2025-07-18 13:05:24.860769,6.500021366234549,84.14608784975272,76.85824813523743,66.24506176247588,75.17802921274588,66.40623734158889,66.40676675013466,2.997743927548086,2.9973462681241685,0.02647618623306449,1,0.02647893085530501,1,0,0
2025-07-18 13:05:29.777444,6.500021366234549,85.20437493700645,77.95157632311893,67.10085029048412,76.26720590792146,67.26182279392857,67.26226075565039,2.9981336643765175,2.9978046926996313,0.02389903116203702,1,0.023901386227108284,1,0,0
2025-07-18 13:05:32.386064,6.500021366234549,85.20437493700643,77.95157632311893,67.10085029048412,76.26720590792146,67.26182279392857,67.26226075565039,2.9981336643765175,2.9978046926996313,0.02389903116203701,1,0.023901386227108294,1,0,0
2025-07-18 13:05:34.725600,6.500021366234549,85.20437493700645,77.95157632311893,67.10085029048412,76.26720590792146,67.26182279392857,67.26226075565039,2.9981336643765175,2.9978046926996313,0.023899031162037027,1,0.02390138622710828,1,0,0
2025-07-18 13:05:36.711463,6.500021366234549,85.20437493700643,77.95157632311893,67.10085029048412,76.26720590792146,67.26182279392857,67.26226075565039,2.9981336643765175,2.9978046926996313,0.02389903116203701,1,0.023901386227108294,1,0,0
2025-07-18 13:05:38.715169,6.500021366234549,85.47292997471511,78.22762691241641,67.31971593155447,76.543115080701,67.48063818731504,67.4810535218864,2.998230098040885,2.9979181221494713,0.02322408603888585,1,0.023226342385548725,1,0,0
