Timestamps,TANK_LEVEL,J421_LEVEL,J332_LEVEL,J156_LEVEL,J39_LEVEL,J269_LEVEL,J273_LEVEL,J280_LEVEL,J285_LEVEL,PUMP1_FLOW,PUMP1_STATUS,PUMP2_FLOW,PUMP2_STATUS,Attack#01,Attack#02
2025-07-19 11:59:40.035185,3.8160185945908864,39.561653913033055,31.42226888157655,26.116813028664538,29.722094254994637,26.281525751730612,26.2891871190006,2.990955460037071,2.9852009160629365,0.11208272795351015,1,0.0,0,0,0
2025-07-19 11:59:41.536177,3.8715075303501294,39.64048325870513,31.49378062006513,26.209195584661444,29.793088846128335,26.37389559776763,26.381536302489565,2.990979853059841,2.985240828864363,0.11191939853871118,1,0.0,0,0,0
2025-07-19 11:59:43.142179,3.928600704840477,39.69487855431693,31.549928767283937,26.255075080086485,29.849254172097154,26.41976878451618,26.427399233239626,2.9909919607051876,2.985260639859156,0.11183825339943303,1,0.0,0,0,0
2025-07-19 11:59:44.704874,3.98559896616419,39.749185132403085,31.605984744594473,26.30088287929202,29.905327107679277,26.46557028716252,26.473190499586607,2.991004045094833,2.985280412802105,0.11175721407342394,1,0.0,0,0,0
2025-07-19 11:59:45.720491,4.042502438088064,39.80340310438193,31.661948669757045,26.346619063751106,29.961307771007704,26.51130018715932,26.518910182950094,2.991016106267864,2.985300147757215,0.11167628048896848,1,0.0,0,0,0
2025-07-19 11:59:49.398184,4.099311244294981,39.850173776430424,31.71253556709207,26.37805179666772,30.0121609950802,26.542728602311016,26.55033157872309,2.991024392944901,2.9853137067368607,0.11162064577460412,1,0.0,0,0,0
2025-07-19 11:59:52.173911,4.155505836844711,39.90372814853092,31.76781496910551,26.423239016092282,30.067453148852856,26.587909616447504,26.595502504939674,2.991036302166158,2.9853331930627363,0.11154064878887143,1,0.0,0,0,0
2025-07-19 11:59:54.530890,4.211606859190425,39.95719501742214,31.823003482111922,26.468355453266042,30.1226541942084,26.633019860249348,26.640602680193794,2.9910481885177163,2.985352641968383,0.11146075665497829,1,0.0,0,0,0
2025-07-19 11:59:58.480727,4.267614433974359,40.01057449360833,31.878101223001387,26.513401189205553,30.177764248258036,26.67805941471302,26.685632185449222,2.9910600520381365,2.9853720535168904,0.11138096930055341,1,0.0,0,0,0
2025-07-19 12:00:00.646309,4.323528683754077,39.973794959134295,31.87696020843493,26.38601016393126,30.17734207208452,26.5506858765404,26.558287076009776,2.991026490701806,2.9853171391673854,0.11160655820235234,1,0.0,0,0,0
2025-07-19 12:00:01.561250,4.373290888237847,40.02131805036778,31.925987704128737,26.426167901437722,30.226381169230855,26.59083809966276,26.598430334412967,2.991037073936525,2.9853344558630894,0.11153546294284636,1,0.0,0,0,0
2025-07-19 12:00:03.686177,4.4229699346141444,40.06876309147725,31.974933906730662,26.46626210608339,30.275339116382476,26.630926800382966,26.63851008741669,2.9910476370988377,2.9853517397155898,0.1114644640042886,1,0.0,0,0,0
2025-07-19 12:00:06.029699,4.472565935546868,40.11613018468408,32.023798925225826,26.506292854255832,30.32421602150263,26.670952055070856,26.678526411361858,2.9910581802228435,2.9853689907806924,0.11139356131052529,1,0.0,0,0,0
2025-07-19 12:00:09.799933,4.522079003610813,40.4420453749666,32.25633912797381,27.065508160048722,30.54985059944638,27.230090800106552,27.237540691793,2.9912051160130844,2.985609412778061,0.11040138145451765,1,0.0,0,0,0
2025-07-19 12:00:11.388553,4.589272268792456,40.505859552499686,32.322220928718174,27.11925240833284,30.6157890148229,27.283827708274444,27.291265667155614,2.9912192031999467,2.98563246277606,0.11030585890876593,1,0.0,0,0,0
2025-07-19 12:00:12.514797,4.6563538039631425,40.56956984871398,32.387994627939314,27.17291344808585,30.681619031642576,27.33748142241204,27.344907472062005,2.9912332625565767,2.985655467237244,0.1102104547570428,1,0.0,0,0,0
2025-07-19 12:00:13.958438,4.723323747605008,40.63317638700521,32.453660356421175,27.226491366839525,30.747340781401157,27.39105203002694,27.398466193980425,2.991247294129394,2.9856784262375555,0.11011516893711844,1,0.0,0,0,0
2025-07-19 12:00:14.748432,4.790182238127386,40.79568231448566,32.59136048417603,27.45233878486833,30.878607987702885,27.61686866377903,27.624232781827203,2.991306375459665,2.985775097388462,0.1097131854240548,1,0.0,0,0,0
2025-07-19 12:00:16.158978,4.862599845892717,40.86434580281245,32.66225370575231,27.5101218690006,30.949584336465797,27.674643880704892,27.681995209059878,2.991321474239008,2.9857998025937036,0.10961025337836763,1,0.0,0,0,0
2025-07-19 12:00:18.647024,4.9348970569652835,40.932897644698954,32.7330306568794,27.567815932894575,31.020444066048135,27.73233009315831,27.739668657450693,2.991336542760294,2.985824458289642,0.10950744544007653,1,0.0,0,0,0
2025-07-19 12:00:19.451026,5.007074016509989,41.00133796884528,32.803691474252,27.625421066375154,31.09118731395187,27.78992739093799,27.797253216755877,2.9913515810736726,2.985849064558323,0.1094047615531533,1,0.0,0,0,0
2025-07-19 12:00:20.566321,5.079130869626212,41.09693229272999,32.8931851430741,27.73003331866022,31.17960729239264,27.894525422712448,27.901828130290937,2.9913788731428497,2.985893720895369,0.10921819712494518,1,0.0,0,0,0
